Month,Day,1980's Average,1990's Average,2000's Average,2010's Average,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
02,26,15589395,15051412,14598435,14010907.4,-9999,-9999,15748206,15375200,-9999,15977011,-9999,-9999,15657901,-9999,15581460,15216897,15458395,15155738,14987517,15005589,15092578,14773013,14645086,15001999,15417006,14977194,14798224,15035693,14893196,14894112,14539827,14196844,13775804,14132940,14692089,14406699,14204716,13901948,14306167,14468241,13997404,13928438,13867055,13763520,13676223,13995362,14168505,13733361,14144377,13910609,14230972
02,27,15602024,15042917,14617474,13997426.1,-9999,16276080,-9999,-9999,16022369,-9999,15258782,15353652,-9999,15761762,15611061,15234518,15524608,15122359,14959533,15056882,15110971,14764881,14643294,15008259,15298493,14939892,14795083,15075883,14887556,14906355,14562253,14246271,13850601,14095959,14705756,14514485,14193212,13872857,14312192,14474775,14013962,13835558,13912310,13719038,13681440,13958917,14295372,13841660,14168950,13968157,14274007
02,28,15585370,15030001,14644851,14017602,-9999,-9999,-9999,-9999,-9999,15883977,-9999,-9999,15629201,-9999,15651909,15248239,15579579,15041614,14930656,15112862,15151634,14766575,14647575,14999858,15196499,14873158,14816882,15112837,14911797,14947514,14599366,14254357,13920406,14104059,14728787,14570530,14241040,13910042,14341651,14505117,14025372,13818317,13942507,13750131,13727837,13914006,14352319,13942270,14134366,13981505,14246894
02,29,15576328,15029070,14646472,14045708,-9999,-9999,-9999,-9999,-9999,-9999,15154311,-9999,-9999,-9999,15668933,-9999,-9999,-9999,14906854,-9999,-9999,-9999,14654645,-9999,-9999,-9999,14795037,-9999,-9999,-9999,14603540,-9999,-9999,-9999,14741033,-9999,-9999,-9999,14132584,-9999,-9999,-9999,13958832,-9999,-9999,-9999,14348226,-9999,-9999,-9999,14130251
03,01,15567285,15028139,14648092,14053385.5,-9999,16208764,-9999,-9999,15992977,-9999,-9999,15349535,-9999,15645869,15694714,15268305,15637236,15000868,14893962,15176557,15165643,14755071,14674450,15012477,15167289,14797837,14810909,15154282,14915794,14996117,14565509,14287503,13922172,14113363,14750207,14612031,14290110,13933134,14527794,14513370,14046933,13827443,13924194,13802013,13759813,13909051,14386278,14039075,14145130,14010137,13998946
03,02,15548902,15020511,14656162,14063970,-9999,-9999,-9999,-9999,-9999,15745313,15105145,-9999,15655808,-9999,15720716,15293141,15642880,14951237,14872805,15203187,15188920,14758149,14689955,15002948,15159071,14735956,14860418,15175742,14925671,15045225,14517627,14328229,13927418,14105548,14733116,14657047,14352595,13940958,14597917,14486388,14085173,13798149,13880276,13787843,13736896,13973505,14412259,14059161,14161043,14118477,13990565
03,03,15530259,15011983,14665261,14071496.5,-9999,16169831,-9999,-9999,15980000,-9999,-9999,15208167,-9999,15565634,15750648,15287340,15611146,14912411,14890141,15219673,15185148,14785738,14711708,14937176,15161854,14704830,14877971,15192228,14939410,15046655,14487738,14313165,13969948,14090896,14714425,14624422,14417939,13939904,14695947,14413498,14126893,13738251,13824457,13813380,13729800,14014896,14447641,14087832,14147122,14123550,14049100
03,04,15530043,15010772,14669452,14069613.5,-9999,-9999,-9999,-9999,-9999,15660719,15079770,-9999,15653814,-9999,15772076,15257392,15620275,14891173,14878587,15244460,15203225,14770999,14745968,14910072,15169041,14673916,14879867,15187177,14937947,14974494,14472036,14338653,13962215,14119598,14674769,14605621,14487816,13953776,14699717,14346195,14178931,13688997,13789796,13829477,13690835,14030595,14435822,14124139,14129028,14102960,14107767
03,05,15569642,15009067,14663658,14071848.5,-9999,16185003,15831679,-9999,16164088,-9999,-9999,15261709,-9999,15453548,15795747,15216337,15591199,14878008,14892789,15284333,15133982,14741752,14775638,14895467,15211959,14685544,14880484,15149615,14922194,14910017,14489358,14362270,13977011,14161531,14678203,14630165,14570683,13986978,14641183,14306961,14222704,13664797,13792369,13858609,13629925,14044276,14395557,14135332,14147279,14071273,14149373
03,06,15526272,15017343,14668582,14092953.3,-9999,-9999,-9999,15245140,-9999,15633359,15175984,-9999,15603700,-9999,15812132,15183384,15579607,14887163,14894932,15336162,15098762,14735009,14813902,14891843,15239624,14696421,14864895,15113439,14945650,14906674,14542557,14396073,13977517,14117223,14697617,14629617,14628476,14055713,14664947,14310915,14255140,13660208,13796993,13878287,13612333,14066521,14345802,14123160,14144141,14060710,14161604
03,07,15523175,15030038,14670348,14108530.2,-9999,16172675,15842995,-9999,16077381,-9999,-9999,15208704,-9999,15377938,15825643,15143601,15602387,14907999,14936577,15349285,15054911,14722425,14821673,14909243,15282952,14712930,14835191,15080666,14974929,14872253,14600145,14396094,13993394,14066743,14701679,14602865,14642787,14084320,14709086,14357700,14204128,13659416,13858745,13866340,13609296,14093484,14290131,14159590,14154298,13992336,14177360
03,08,15521543,15031950,14668648,14100108.9,-9999,-9999,-9999,15302000,-9999,15686954,15183658,-9999,15680174,-9999,15857708,15096419,15651220,14919955,14956608,15359465,15015556,14698918,14814107,14902737,15271177,14729758,14806288,15076578,15000418,14867564,14639752,14386909,14041807,14097040,14740184,14514188,14651636,14108351,14606557,14415406,14083339,13649869,13921066,13818836,13628280,14117749,14281584,14163510,14148240,13979617,14257169
03,09,15509510,15040061,14660963,14078835.2,-9999,16149278,15789127,-9999,16002076,-9999,-9999,15210432,-9999,15308372,15850147,15020371,15682309,14969541,14952439,15369599,14981476,14704066,14779039,14908353,15277403,14776388,14787914,15073589,15013561,14840512,14647827,14383923,14094562,14157809,14774776,14397715,14624650,14081760,14517561,14438968,14015926,13629197,13898483,13770819,13660514,14150474,14296768,14204377,14107370,13975242,14308774
03,10,15508745,15044281,14661907,14080823.2,-9999,-9999,-9999,15341447,-9999,15839524,15124901,-9999,15670493,-9999,15873276,14994219,15716873,14975854,14949323,15372014,14956070,14691163,14756709,14942125,15269212,14813462,14816815,15076593,15031367,14796811,14701388,14353440,14132380,14197410,14742000,14388141,14600737,14046271,14510422,14469133,14025724,13623768,13855406,13742120,13740450,14194201,14292368,14237433,14045898,13930638,14368472
03,11,15516866,15029145,14651766,14109379.6,-9999,16047387,15728413,-9999,15744682,-9999,-9999,15358644,-9999,15345441,15860109,14991277,15730963,14967808,14920734,15364309,14913620,14665986,14730164,14973207,-9999,14826390,14802141,15086905,15039932,14788812,14681407,14364817,14130061,14196136,14722875,14364348,14597552,13966372,14574254,14504502,14118547,13648280,13871056,13781624,13780135,14251474,14286701,14219764,13974379,13864729,14411099
03,12,15538815,15025920,14634152,14133874.4,-9999,-9999,-9999,15417454,-9999,15962777,15219180,-9999,15704409,-9999,15841133,14985159,15733821,14998768,14924542,15408854,14929734,14590358,14722761,15013880,15127323,14809156,14788769,15114403,15033367,14829013,14595539,14372532,14093225,14127125,14737269,14364331,14576683,13927474,14571356,14507780,14233829,13695914,13900558,13847241,13806788,14271121,14266701,14145795,13937753,13840625,14399022
03,13,15538753,15015090,14617648,14135137,-9999,16024092,15637462,-9999,15697553,-9999,-9999,15581410,-9999,15422477,15783126,14957850,15705655,15017462,14925820,15376811,14950961,14533421,14697689,15029720,15110984,14802374,14778572,15132914,15052472,14823850,14461154,14337912,14033550,14082187,14735503,14357029,14586580,13946449,14577896,14502463,14300508,13686416,13872861,13815668,13837866,14224663,14279066,14075320,13918840,13840169,14383924
03,14,15516079,15005844,14600087,14139582.4,-9999,-9999,-9999,15425074,-9999,16008852,15241062,-9999,15636488,-9999,15679339,14937367,15660245,14994848,14932096,15340012,14990049,14509412,14671836,15058998,15101541,14799399,14744399,15142199,15041493,14824576,14379133,14261290,13946852,14062545,14699188,14363703,14574021,14023787,14571781,14523635,14305537,13686287,13837007,13835579,13853284,14184906,14281147,14025551,13903035,13814108,14370887
03,15,15484053,14991942,14571819,14157891.4,-9999,16035059,15254664,-9999,15660811,-9999,-9999,15730412,-9999,15480419,15566009,14929309,15580384,14965638,14952909,15317995,15001062,14502238,14643170,15066665,15087696,14801664,14665850,15158615,15008720,14871000,14356777,14203986,13874040,13984351,14642910,14387681,14549416,14077419,14666311,14515044,14329192,13724438,13874820,13818067,13875677,14148530,14285316,14030884,13890266,13785740,14334263
03,16,15489989,14974321,14549389,14158039.6,-9999,-9999,-9999,15377393,-9999,15844815,15350064,-9999,15554060,-9999,15521463,14928027,15477772,14975476,14940146,15246652,14997125,14519508,14611671,15094726,15061857,14818281,14624268,15165628,14943778,14920898,14366369,14161264,13793641,13923807,14614339,14438209,14578497,14127729,14693084,14481102,14388611,13755789,13881869,13705959,13874375,14093381,14270983,14086582,13848863,13776616,14308685
03,17,15462634,14958665,14535884,14134184.8,-9999,16083966,-9999,-9999,15637498,-9999,-9999,15720285,-9999,15438728,15497555,14907068,15390117,14976664,14940886,15185808,14960726,14538345,14566437,15122710,15064716,14840238,14615763,15157027,14910275,14964936,14378320,14099099,13777136,13953278,14577607,14453126,14563394,14103571,14680936,14496951,14419194,13720322,13841505,13607502,13891190,14017283,14275509,14124156,13854068,13779913,14282646
03,18,15434584,14942576,14529956,14118736.9,-9999,-9999,-9999,15259145,-9999,15748045,15337130,-9999,15454483,-9999,15460243,14929134,15270357,14974114,14939188,15131280,14908932,14593914,14534354,15162290,15034970,14876365,14617033,15154390,14886578,15025256,14402336,14047437,13776953,13920784,14584816,14506408,14578071,14018908,14679976,14466557,14437490,13708005,13902527,13556324,13833573,14005938,14209562,14144629,13852544,13785922,14301968
03,19,15421033,14942277,14510562,14097585.9,-9999,16081545,-9999,-9999,15604269,-9999,-9999,15722499,-9999,15322874,15452403,14985018,15211065,14965806,14976846,15130731,14871424,14623914,14552267,15168705,15014193,14907822,14612257,15091181,14845777,15032460,14399563,13967095,13773179,13828332,14606866,14489925,14557983,13922168,14684086,14433861,14448299,13717193,13894079,13559936,13761282,13996972,14178358,14143205,13849489,13764978,14296564
03,20,15405578,14937929,14489976,14081762.7,-9999,-9999,-9999,15221923,-9999,15782128,15255484,-9999,15346120,-9999,15473251,14980197,15201389,14914198,14985872,15123719,14842546,14643716,14568860,15172860,14982609,14943524,14615228,15003192,14806686,15036576,14385734,13886862,13774012,13798817,14606284,14418697,14545411,13886537,14660610,14370783,14448416,13705999,13910563,13559152,13713053,14017103,14135924,14136874,13852104,13745640,14199306
03,21,15391637,14945313,14472686,14068839.2,-9999,16033599,-9999,-9999,15608061,-9999,-9999,15691579,-9999,15232914,15456374,14979051,15235332,14887424,15004822,15156630,14831731,14661854,14535636,15201820,14953048,14984830,14615159,14949120,14788138,15066086,14374684,13844442,13774868,13817518,14574178,14434695,14524826,13843563,14598826,14320881,14408834,13738377,13934154,13540842,13721567,14056522,14064688,14086529,13855441,13733464,14171657
03,22,15379721,14946146,14457911,14048819.9,-9999,-9999,-9999,15167101,-9999,15758749,15219312,-9999,15362681,-9999,15438562,14955779,15231113,14871137,15028348,15206746,14830809,14675096,14483541,15210078,14919859,15004729,14615936,14914671,14762818,15060359,14306585,13860797,13732415,13881287,14581568,14480626,14485590,13868002,14580823,14296935,14325446,13804766,13926152,13487799,13711450,14001236,14006955,14056105,13811539,13722974,14144255
03,23,15378066,14945568,14453316,14018030.2,-9999,15889596,15595013,-9999,15575163,-9999,-9999,15659424,-9999,15263472,15425124,14931478,15218145,14886038,15046659,15220545,14856510,14676609,14447262,15192692,14898319,15012899,14609802,14905375,14724851,15017780,14288207,13883165,13691625,13876195,14568359,14511110,14471768,13907241,14570399,14279667,14156064,13834885,13899979,13464033,13684699,13911567,13944190,14001819,13773579,13754683,14134943
03,24,15355559,14935928,14452277,13995594.9,-9999,-9999,-9999,15161284,-9999,15610752,15107168,-9999,15274915,-9999,15393657,14922911,15214362,14867721,15040309,15221170,14841233,14659334,14434184,15166313,14888396,15026259,14640220,14913458,14698721,15028052,14318151,13885741,13626235,13849118,14526906,14495814,14495070,13943171,14511727,14258791,14079938,13833407,13862037,13463820,13668115,13839873,13824816,13944193,13828173,13802157,14176149
03,25,15346444,14934417,14444356,13997365.4,-9999,15839198,15580687,-9999,15576307,-9999,-9999,15647638,-9999,15272095,15340182,14926934,15189438,14842544,15060708,15214683,14921820,14642287,14432521,15110585,14894686,15034900,14649694,14906080,14683103,15029415,14379170,13877881,13624051,13902552,14539295,14478688,14548159,13961763,14551367,14279279,14044187,13854379,13823186,13509359,13645538,13756437,13682550,13878980,13886202,13818460,14204338
03,26,15327143,14920178,14430605,13991485.1,-9999,-9999,-9999,15138180,-9999,15620402,15111058,-9999,15217441,-9999,15292484,14907748,15153179,14836344,15037338,15185942,14947894,14633695,14433055,15028007,14897193,15049133,14611474,14890961,14637644,15006826,14398143,13835745,13642435,13935159,14567704,14471974,14544494,13989664,14446978,14278819,14049815,13879573,13804225,13528354,13663549,13729380,13632064,13896651,13934105,13792813,14243320
03,27,15283785,14907957,14407275,13994705.5,-9999,15696935,15460318,-9999,15626503,-9999,-9999,15551794,-9999,15252897,15262574,14890980,15171997,14852680,14998918,15143250,14940259,14649449,14433346,14923115,14905108,15061450,14602965,14851415,14601131,14982272,14394437,13828610,13623513,13911435,14552333,14408320,14538277,13964251,14538454,14269566,14014943,13843980,13800077,13542425,13700128,13734954,13579397,13910836,13928364,13749615,14265094
03,28,15212097,14894980,14371112,13973028.2,-9999,-9999,-9999,15122262,-9999,15595892,15137537,-9999,14642793,-9999,15194790,14879374,15173545,14865213,14948763,15133529,14907292,14684081,14443576,14834548,14913079,15046172,14601724,14802555,14564676,14941412,14327529,13869492,13577008,13857708,14492839,14364481,14578276,13918997,14522357,14263115,13942676,13768370,13780860,13572036,13681496,13702099,13559443,13859104,13896526,13734910,14236148
03,29,15272523,14890939,14335337,13941476.5,-9999,15572887,15392821,-9999,15643777,-9999,-9999,-9999,-9999,15296132,15153747,14857301,15177400,14933584,14917855,15118620,14927546,14714759,14437721,14776559,14898545,15006799,14604404,14737535,14482055,14898454,14317077,13876762,13585891,13777606,14430112,14308423,14629433,13909849,14536378,14230610,13855013,13717170,13697343,13575600,13674556,13588813,13628026,13740020,13812400,13712718,14185840
03,30,15263335,14877250,14307405,13910878,-9999,-9999,-9999,15074878,-9999,15602991,15139242,-9999,-9999,-9999,15156578,14793592,15173259,14977155,14870306,15114114,14902156,14718165,14402820,14761972,14877997,14974551,14594527,14685518,14433411,14799553,14298083,13879025,13569042,13742342,14398058,14263057,14676136,13923636,14551105,14228134,13848958,13677291,13560921,13567480,13652018,13423101,13621422,13617681,13792570,13651756,14122206
03,31,15244575,14857052,14273790,13899747.4,-9999,15436829,15359631,-9999,15685894,-9999,-9999,-9999,-9999,15300540,15163466,14722524,15151787,15006463,14850460,15090598,14871629,14715957,14359865,14724198,14862718,14936844,14601559,14637397,14369541,14687712,14271527,13838113,13575600,13714811,14370732,14234871,14688540,13968366,14530807,14222135,13877174,13658140,13496200,13555773,13625158,13375181,13599874,13603614,13772277,13625068,14057320
04,01,15216776,14828785,14237137,13878860.8,-9999,-9999,-9999,15009285,-9999,15563301,15059390,-9999,-9999,-9999,15175691,14661525,15114507,15017441,14797588,15055224,14840404,14678344,14289392,14716522,14855769,14922663,14603224,14617766,14300775,14670170,14223567,13827984,13610775,13712061,14350528,14194095,14663290,13979155,14506073,14208301,13874338,13638921,13461256,13562063,13586994,13308217,13583490,13646310,13756778,13584825,13993747
04,02,15194179,14797769,14217016,13850479.3,-9999,15423514,15319305,-9999,15677163,-9999,-9999,-9999,-9999,15187504,15176583,14605863,15067008,15016785,14771612,15009551,14812597,14613623,14204002,14703263,14867226,14912024,14588417,14597650,14244437,14603436,14164659,13815764,13630757,13702257,14350769,14199750,14631573,13960404,14473797,14180865,13857492,13595387,13444757,13569774,13555616,13235128,13557918,13660162,13740335,13553466,13966154
04,03,15173697,14750890,14195231,13811024.5,-9999,-9999,-9999,14991104,-9999,15548063,15002882,-9999,-9999,-9999,15171676,14543320,15033121,15002853,14660688,14931461,14744295,14529065,14130590,14682409,14863954,14930468,14557371,14612722,14207154,14512060,14146065,13788327,13612650,13682740,14352578,14217181,14576733,13897025,14475148,14123153,13852747,13544795,13447985,13574811,13418227,13199621,13525457,13638109,13723922,13538589,13919247
04,04,15158269,14705079,14165204,13765419,-9999,15323832,15274266,-9999,15652489,-9999,-9999,15229112,-9999,15154335,15170027,14506997,14969173,14968411,14618609,14903611,14645243,14434440,14046995,14679163,14856487,14928654,14521585,14621312,14175531,14454886,14098079,13800877,13581248,13691179,14277545,14187079,14536963,13804858,14400009,14069454,13849934,13504260,13419920,13549488,13387430,13131874,13459304,13577294,13732681,13509783,13920304
04,05,15132024,14667662,14132913,13724724.3,-9999,-9999,-9999,14921296,-9999,15509754,14901296,-9999,-9999,-9999,15152550,14469044,14942314,14907916,14586512,14878361,14587120,14374328,14000758,14653585,14837256,14908474,14485929,14625248,14150658,14418881,14052330,13789783,13548547,13669367,14218355,14141123,14484771,13795631,14292576,13972156,13889732,13492824,13408667,13448164,13371769,13090953,13388020,13515358,13723026,13493073,13886417
04,06,15108720,14623340,14096877,13688987.7,-9999,15366062,15290554,-9999,15570124,-9999,-9999,15187959,-9999,-9999,15135608,14412698,14888377,14858473,14515132,14837213,14526261,14319112,13953843,14620217,14815570,14899197,14406436,14623915,14120417,14382737,14000975,13736466,13487446,13626825,14222240,14102148,14461722,13772273,14235937,13963435,13870023,13445888,13352092,13399856,13376062,13012589,13342605,13481210,13721528,13478042,13831671
04,07,15070144,14590636,14059805,13659540.5,-9999,-9999,-9999,14905881,-9999,15400199,14907199,-9999,-9999,-9999,15117563,14348609,14820488,14798883,14423746,14859276,14511889,14305463,13929011,14583334,14780488,14893783,14353205,14605677,14089017,14370999,13925845,13692322,13418093,13581251,14228491,14067640,14468298,13716982,14213160,13934531,13833873,13409765,13309256,13378503,13358472,12972565,13371025,13437346,13730429,13448600,13765779
04,08,15042583,14539553,14020701,13635200.4,-9999,15369465,15219255,-9999,15425840,-9999,-9999,15069667,-9999,-9999,15079970,14318331,14713919,14750452,14367801,14826850,14501738,14233911,13876312,14515810,14743909,14864824,14321304,14574134,14036147,14345967,13900370,13675545,13359794,13557577,14206860,14053642,14432701,13703095,14145950,13940516,13784522,13387030,13237712,13386967,13343374,12990137,13300719,13351917,13769672,13449960,13695528
04,09,14996078,14475265,13981604,13609285.5,-9999,-9999,-9999,14909032,-9999,15420974,14911918,-9999,-9999,-9999,15036819,14281869,14578918,14672612,14335823,14767754,14478033,14175698,13852176,14358694,14694924,14838017,14248941,14543878,13976935,14314094,13843717,13649161,13314368,13522757,14175616,14019704,14367954,13687482,14112020,13960644,13733392,13415661,13151679,13336632,13321482,13005909,13248209,13246057,13758247,13446107,13676370
04,10,14918019,14410924,13939174,13589946.9,-9999,15368572,-9999,-9999,15328979,-9999,-9999,14999386,-9999,14688831,14952355,14253818,14448748,14591431,14282487,14735674,14473551,14103271,13837172,14249928,14596099,14790875,14202365,14508003,13921667,14289591,13689205,13634594,13307124,13466116,14144327,14014161,14287426,13700525,14097001,13994111,13666289,13432330,13106111,13318904,13281980,13014792,13198416,13155026,13705549,13444071,13648008
04,11,14902968,14360192,13891127,13561679.4,-9999,-9999,-9999,14854252,-9999,15268394,14876993,-9999,-9999,-9999,14879242,14209381,14376671,14536655,14259839,14715579,14454402,14046131,13816941,14176465,14504350,14714882,14141092,14480858,13874531,14226409,13559823,13610067,13281894,13417675,14119385,14001139,14212176,13695758,14036206,13983948,13628682,13446594,13118881,13250484,13254107,12989958,13153514,13045774,13614404,13440868,13594148
04,12,14880416,14314016,13846137,13532576.7,-9999,15224290,-9999,-9999,15272698,-9999,-9999,15001065,-9999,14979998,14838731,14126990,14310892,14492221,14241034,14707438,14420256,13962598,13811098,14096634,14412111,14685880,14090501,14451766,13835330,14159363,13432157,13558817,13254428,13363717,14075589,13959725,14153288,13666839,14023911,13928267,13544538,13443962,13168647,13190656,13260267,12945392,13106131,13008146,13455903,13420470,13551648
04,13,14820779,14263912,13801616,13509517,-9999,-9999,-9999,14771271,-9999,15095857,14780924,-9999,14755220,-9999,14786607,14067469,14259264,14447281,14203027,14597587,14380553,13879343,13769154,14061186,14371611,14670111,14051016,14401451,13836026,14087078,13361704,13503041,13263844,13323081,14001677,13904044,14086679,13658417,14042525,13850285,13489773,13443635,13179840,13155325,13255427,12933264,13096906,13044823,13401498,13401191,13505616
04,14,14772121,14232122,13759161,13475801.3,-9999,15087767,-9999,-9999,15234833,-9999,-9999,14996602,-9999,14774119,14750743,13984433,14193463,14393963,14208367,14624468,14339620,13839697,13726158,14011251,14333633,14650595,13996536,14351422,13815532,14027670,13260878,13496408,13281645,13284802,13911214,13904341,14087966,13637101,14054158,13729976,13475017,13402324,13157670,13120623,13197260,12895918,13091552,13137035,13385328,13388899,13408409
04,15,14737571,14186661,13720684,13435042.9,-9999,-9999,-9999,14693127,-9999,14912952,14640387,-9999,14766983,-9999,14721584,13892500,14101222,14373082,14230747,14611449,14288673,13744924,13662601,13947216,14287111,14619582,13970005,14285327,13797571,13957258,13190922,13454569,13296888,13234676,13838156,13896746,14067606,13604755,14050530,13644681,13427583,13355159,13134117,13119114,13125342,12821542,13060075,13220419,13376321,13361327,13319477
04,16,14725516,14142135,13680162,13400172.7,-9999,15028453,14925093,-9999,15214303,-9999,-9999,15017864,-9999,14783485,14677164,13803383,13991910,14356615,14237417,14529459,14222980,13715430,13628879,13921756,14232479,14584428,13866600,14249166,13795504,13902983,13146430,13406471,13283303,13203156,13738334,13878429,14023851,13576927,14066319,13576057,13321362,13362077,13132955,13094044,13052208,12795927,13001987,13235090,13358882,13341906,13288807
04,17,14688954,14104256,13634512,13357638.5,-9999,-9999,-9999,14654411,-9999,14757813,14558416,-9999,14683646,-9999,14624339,13708457,13920680,14303511,14222203,14527272,14203370,13650360,13618648,13885291,14174417,14536807,13795139,14205582,13764484,13824174,13130899,13399349,13279065,13186766,13631785,13831065,13993301,13528712,14039222,13524791,13255763,13363066,13059136,13069913,12985833,12756648,12924654,13215853,13300113,13311782,13269908
04,18,14651215,14063313,13604237,13314403.1,-9999,14985275,14973253,-9999,15112372,-9999,-9999,15003344,-9999,14775196,14564785,13620808,13861977,14239348,14201432,14524651,14187623,13626670,13599711,13813055,14126067,14452593,13779472,14165985,13729482,13763230,13089728,13394020,13268464,13189814,13561247,13805650,13981908,13472498,13964426,13477318,13231029,13343616,12996593,13044495,12938678,12693470,12896988,13155082,13215537,13277346,13308765
04,19,14602939,14020230,13576618,13280845.9,-9999,-9999,-9999,14590656,-9999,14587501,14528493,-9999,14563852,-9999,14487983,13555128,13815235,14171697,14193264,14464816,14143170,13625723,13586013,13768709,14084567,14349109,13775947,14142748,13686525,13728127,13040240,13404022,13259749,13207721,13473716,13797931,13945744,13431817,13988273,13421234,13193343,13325420,12928117,13033695,12888393,12652423,12888786,13073120,13172020,13257820,13300668
04,20,14555597,13977770,13555412,13242580.7,-9999,14941946,14982635,-9999,15025612,-9999,-9999,14882979,-9999,14676166,14444099,13524588,13769105,14139816,14116444,14387772,14130641,13586119,13589134,13741454,14045090,14272128,13773357,14126987,13658292,13696063,13024968,13392567,13224976,13207915,13416372,13801599,13910992,13381617,13932014,13393564,13177428,13292956,12877955,13000702,12854880,12603699,12862467,12950455,13147314,13212469,13275849
04,21,14506075,13938871,13530924,13222107.6,-9999,-9999,-9999,14506054,-9999,14385014,14394501,-9999,14483713,-9999,14422412,13481044,13729427,14101597,14023986,14286987,14142870,13547340,13587732,13711229,14015507,14242032,13763597,14119648,13614282,13647310,12995922,13386601,13220513,13163597,13401441,13772945,13897940,13337184,13915441,13404164,13174019,13311231,12837134,12933184,12816110,12594669,12852617,12882680,13118478,13180270,13224167
04,22,14467546,13899280,13493702,13187652.9,-9999,14885605,14935302,-9999,14894689,-9999,-9999,14806272,-9999,14572356,14376079,13431775,13684333,14070016,13966796,14237747,14130327,13459492,13562525,13680302,13966499,14234761,13746839,14089943,13553013,13639349,12943814,13368743,13206640,13107182,13380748,13723373,13889429,13290431,13849761,13409355,13115859,13302595,12747752,12875995,12808509,12586843,12828562,12822774,13090639,13144086,13196644
04,23,14427144,13859579,13452675,13144888.8,-9999,-9999,-9999,14495340,-9999,14323901,14351720,-9999,14377727,-9999,14305978,13371995,13637590,14047201,13932140,14154962,14118103,13395310,13517025,13667241,13923243,14202973,13712303,14049651,13505086,13602767,12939768,13329626,13189306,13039003,13329782,13623719,13863454,13257777,13735437,13355209,13097680,13212400,12681673,12827488,12803197,12614573,12798373,12782793,13062988,13123083,13163802
04,24,14371213,13816669,13402650,13102292.4,-9999,14800077,14836344,-9999,14872484,-9999,-9999,14735089,-9999,14437015,14238262,13309134,13555344,13997642,13895874,-9999,14102884,13339067,13506534,13654777,13885156,14167794,13671961,13988799,13439694,13544339,12938721,13280119,13142786,12988410,13289695,13580394,13789652,13249094,13666921,13255463,13068484,13110194,12633672,12832850,12794137,12622457,12743960,12793550,13039408,13060801,13060123
04,25,14321691,13767224,13363329,13040790.9,-9999,-9999,-9999,14391826,-9999,14217362,14252543,-9999,14157190,-9999,14168096,13232234,13483480,13956176,13873845,13968279,14042087,13291778,13447661,13630205,13858933,14119797,13642443,13931448,13393910,13473379,12941042,13236331,13038230,12938669,13201922,13559953,13694182,13186097,13560700,13122691,13036431,12998194,12595818,12826358,12761033,12626405,12673844,12787544,13006321,13016400,12950365
04,26,14270912,13725423,13315058,12979677.6,-9999,14752434,14725404,-9999,14951185,-9999,-9999,14713893,-9999,14323897,14123872,13175992,13442071,13897498,13825768,13935589,13934646,13280032,13397148,13603316,13840225,14097938,13598349,13894762,13329616,13388560,12931501,13171002,12957945,12883329,13189293,13510316,13615650,13115060,13436906,13041164,12978878,12911507,12570405,12810275,12708674,12608257,12613076,12796664,12985772,12978463,12883524
04,27,14201860,13680911,13271162,12932250,-9999,-9999,-9999,14264332,-9999,14084951,14058029,-9999,13963513,-9999,14089681,13118002,13379245,13844421,13755257,13883231,13876786,13276617,13344154,13579609,13806977,14062817,13571422,13869164,13288724,13318387,12875942,13131014,12866276,12854447,13172656,13488081,13580190,13048896,13336421,13022571,12930713,12861198,12498998,12800339,12679541,12563633,12589294,12822768,12948615,12949623,12858214
04,28,14139308,13625399,13225148,12881031.8,-9999,14708420,14552174,-9999,14800677,-9999,-9999,14609610,-9999,14203333,14068152,13058380,13316655,13796574,13677093,13842745,13792611,13219151,13248354,13546713,13777516,14036580,13534320,13832188,13235772,13228826,12820442,13079273,12782805,12845632,13168402,13448543,13519578,13004982,13290614,12985614,12928262,12815770,12413834,12758153,12641635,12451876,12599173,12832218,12888638,12914410,12842416
04,29,14076833,13570981,13185084,12824751.6,-9999,-9999,-9999,14142613,-9999,13928688,13882987,-9999,13876401,-9999,14032383,12983760,13240887,13711734,13607273,13822574,13759207,13162918,13142201,13506877,13755953,14000183,13516486,13830781,13181549,13178994,12783431,13037013,12730348,12858981,13139870,13425566,13440753,12950605,13233523,12940357,12928298,12730329,12347980,12713247,12602757,12359667,12650631,12819411,12836723,12870073,12820074
04,30,14022429,13524322,13147002,12776247.2,-9999,14620769,14482091,-9999,14645739,-9999,-9999,14498834,-9999,14050527,14001996,12940036,13175438,13642896,13529702,13776852,13747257,13132097,13082736,13452007,13730960,13973270,13493064,13813343,13125736,13135364,12738414,13006225,12661451,12845075,13111464,13382121,13376108,12888701,13158711,12890140,12893715,12707016,12293447,12674471,12574787,12305376,12627020,12777879,12793133,12826839,12778528
